day,avgTotal
2015-05-20  12:59,25.680333333333344
2015-05-20  13:00,25.680500000000006
2015-05-20  13:01,25.696500000000007
2015-05-20  13:02,25.72933333333334
2015-05-20  13:03,25.729000000000006
2015-05-20  13:04,25.696500000000007
2015-05-20  13:05,25.72152542372882
2015-05-20  13:06,25.737166666666674
2015-05-20  13:07,25.745500000000007
2015-05-20  13:08,25.71283333333334
2015-05-20  13:09,25.696666666666673
2015-05-20  13:10,25.737166666666674
2015-05-20  13:11,25.712666666666674
2015-05-20  13:12,25.737166666666674
2015-05-20  13:13,25.72152542372882
2015-05-20  13:14,25.737333333333343
2015-05-20  13:15,25.713000000000008
2015-05-20  13:16,25.745500000000007
2015-05-20  13:17,25.778166666666674
2015-05-20  13:18,25.75350000000001
2015-05-20  13:19,25.737333333333343
2015-05-20  13:20,25.75350000000001
2015-05-20  13:21,25.77966101694916
2015-05-20  13:22,25.720833333333342
2015-05-20  13:23,25.778166666666674
2015-05-20  13:24,25.786166666666677
2015-05-20  13:25,25.810666666666677
2015-05-20  13:26,25.79433333333334
2015-05-20  13:27,25.786166666666677
2015-05-20  13:28,25.786166666666677
2015-05-20  13:29,25.812881355932213
2015-05-20  13:30,25.835166666666677
2015-05-20  13:31,25.786166666666677
2015-05-20  13:32,25.835166666666677
2015-05-20  13:33,25.761666666666674
2015-05-20  13:34,25.835166666666677
2015-05-20  13:35,25.786166666666677
2015-05-20  13:36,25.85150000000001
2015-05-20  13:37,25.912542372881365
2015-05-20  13:38,25.75350000000001
2015-05-20  13:39,25.80250000000001
2015-05-20  13:40,25.729166666666675
2015-05-20  13:41,25.81883333333334
2015-05-20  13:42,25.79433333333334
2015-05-20  13:43,25.892333333333344
2015-05-20  13:44,25.821186440677973
2015-05-20  13:45,25.867833333333344
2015-05-20  13:46,25.843333333333344
2015-05-20  13:47,25.867833333333344
2015-05-20  13:48,25.916833333333344
2015-05-20  13:49,25.884166666666676
2015-05-20  13:50,25.884166666666676
2015-05-20  13:51,25.867833333333344
2015-05-20  13:52,25.92084745762713
2015-05-20  13:53,25.93316666666668
2015-05-20  13:54,25.965833333333347
2015-05-20  13:55,25.998500000000014
2015-05-20  13:56,26.047500000000014
2015-05-20  13:57,25.998500000000014
2015-05-20  13:58,25.92500000000001
2015-05-20  13:59,25.95766666666668
2015-05-20  14:00,26.053728813559335
2015-05-20  14:01,25.965833333333347
2015-05-20  14:02,25.98216666666668
2015-05-20  14:03,25.941333333333343
2015-05-20  14:04,26.014833333333346
2015-05-20  14:05,25.965833333333347
2015-05-20  14:06,25.990333333333346
2015-05-20  14:07,26.03116666666668
2015-05-20  14:08,25.987288135593232
2015-05-20  14:09,26.014833333333346
2015-05-20  14:10,25.97400000000001
2015-05-20  14:11,26.05566666666668
2015-05-20  14:12,25.941333333333343
2015-05-20  14:13,25.90866666666668
2015-05-20  14:14,25.884166666666676
2015-05-20  14:15,25.859666666666676
2015-05-20  14:16,25.987288135593232
2015-05-20  14:17,25.965833333333347
2015-05-20  14:18,26.014833333333346
2015-05-20  14:19,25.94950000000001
2015-05-20  14:20,26.08016666666668
2015-05-20  14:21,26.072000000000013
2015-05-20  14:22,26.145500000000016
2015-05-20  14:23,26.121000000000016
2015-05-20  14:24,26.170000000000016
2015-05-20  14:25,26.08833333333335
2015-05-20  14:26,26.17816666666668
2015-05-20  14:27,26.13733333333335
2015-05-20  14:28,26.186333333333348
2015-05-20  14:29,26.186333333333348
2015-05-20  14:30,26.186333333333348
2015-05-20  14:31,26.178166666666684
2015-05-20  14:32,26.253050847457644
2015-05-20  14:33,26.25983333333335
2015-05-20  14:34,26.219000000000015
2015-05-20  14:35,26.21083333333335
2015-05-20  14:36,26.227166666666683
2015-05-20  14:37,26.24350000000002
2015-05-20  14:38,26.227166666666683
2015-05-20  14:39,26.23533333333335
2015-05-20  14:40,26.253050847457644
2015-05-20  14:41,26.28433333333335
2015-05-20  14:42,26.276166666666686
2015-05-20  14:43,26.325166666666686
2015-05-20  14:44,26.357833333333353
2015-05-20  14:45,26.431333333333352
2015-05-20  14:46,26.472166666666688
2015-05-20  14:47,26.402542372881374
2015-05-20  14:48,26.42316666666669
2015-05-20  14:49,26.349666666666685
2015-05-20  14:50,26.43950000000002
2015-05-20  14:51,26.431333333333352
2015-05-20  14:52,26.504833333333355
2015-05-20  14:53,26.58650000000002
2015-05-20  14:54,26.54566666666669
2015-05-20  14:55,26.568644067796633
2015-05-20  14:56,26.54566666666669
2015-05-20  14:57,26.61916666666669
2015-05-20  14:58,26.676333333333357
2015-05-20  14:59,26.692666666666693
2015-05-20  15:00,26.774333333333356
2015-05-20  15:01,26.82333333333336
2015-05-20  15:02,26.937666666666694
2015-05-20  15:03,27.008813559322057
2015-05-20  15:04,27.07650000000002
2015-05-20  15:05,27.125500000000027
2015-05-20  15:06,27.199000000000023
2015-05-20  15:07,27.18266666666669
2015-05-20  15:08,27.223500000000023
2015-05-20  15:09,27.248000000000026
2015-05-20  15:10,27.346000000000025
2015-05-20  15:11,27.40745762711867
2015-05-20  15:12,27.533833333333362
2015-05-20  15:13,27.550166666666698
2015-05-20  15:14,27.631500000000024
2015-05-20  15:15,27.65600000000003
2015-05-20  15:16,27.728000000000016
2015-05-20  15:17,27.736000000000015
2015-05-20  15:18,27.792000000000005
2015-05-20  15:19,27.843389830508475
2015-05-20  15:20,27.951999999999988
2015-05-20  15:21,28.03199999999997
2015-05-20  15:22,28.040166666666643
2015-05-20  15:23,28.104833333333296
2015-05-20  15:24,28.128499999999963
2015-05-20  15:25,28.160833333333294
2015-05-20  15:26,28.21983050847454
2015-05-20  15:27,28.201833333333294
2015-05-20  15:28,28.315999999999963
2015-05-20  15:29,28.258833333333296
2015-05-20  15:30,28.307833333333296
2015-05-20  15:31,28.332333333333295
2015-05-20  15:32,28.389499999999963
2015-05-20  15:33,28.503833333333297
2015-05-20  15:34,28.551864406779625
2015-05-20  15:35,28.601833333333296
2015-05-20  15:36,28.634499999999964
2015-05-20  15:37,28.66716666666663
2015-05-20  15:38,28.634499999999964
2015-05-20  15:39,28.7243333333333
2015-05-20  15:40,28.707999999999966
2015-05-20  15:41,28.838666666666636
2015-05-20  15:42,28.8259322033898
2015-05-20  15:43,28.740666666666634
2015-05-20  15:44,28.7488333333333
2015-05-20  15:45,28.920333333333303
2015-05-20  15:46,28.969333333333303
2015-05-20  15:47,29.01016666666664
2015-05-20  15:48,29.042833333333302
2015-05-20  15:49,29.091833333333305
2015-05-20  15:50,29.041864406779634
2015-05-20  15:51,29.11633333333331
2015-05-20  15:52,29.14899999999997
2015-05-20  15:53,29.20616666666664
2015-05-20  15:54,29.23066666666664
2015-05-20  15:55,29.181666666666633
2015-05-20  15:56,29.206166666666643
2015-05-20  15:57,29.232881355932175
2015-05-20  15:58,29.197999999999972
2015-05-20  15:59,29.27966666666664
2015-05-20  16:00,29.287833333333307
2015-05-20  16:01,29.173499999999976
2015-05-20  16:02,29.214333333333304
2015-05-20  16:03,29.18166666666664
2015-05-20  16:04,29.197999999999972
2015-05-20  16:05,29.108305084745737
2015-05-20  16:06,29.042833333333306
2015-05-20  16:07,29.11633333333331
2015-05-20  16:08,29.034666666666638
2015-05-20  16:09,29.01016666666664
2015-05-20  16:10,28.96116666666664
2015-05-20  16:11,28.85499999999997
2015-05-20  16:12,28.78149999999997
2015-05-20  16:13,28.668135593220306
2015-05-20  16:14,28.6508333333333
2015-05-20  16:15,28.577333333333296
2015-05-20  16:16,28.454833333333294
2015-05-20  16:17,28.479333333333294
2015-05-20  16:18,28.536499999999965
2015-05-20  16:19,28.446666666666633
2015-05-20  16:20,28.389499999999963
2015-05-20  16:21,28.41067796610166
2015-05-20  16:22,28.307833333333296
2015-05-20  16:23,28.332333333333295
2015-05-20  16:24,28.340499999999963
2015-05-20  16:25,28.209833333333293
2015-05-20  16:26,28.234333333333293
2015-05-20  16:27,28.19349999999996
2015-05-20  16:28,28.136610169491487
2015-05-20  16:29,28.128333333333295
2015-05-20  16:30,28.177166666666626
2015-05-20  16:31,28.160833333333294
2015-05-20  16:32,28.152666666666626
2015-05-20  16:33,28.160833333333294
2015-05-20  16:34,28.136333333333294
2015-05-20  16:35,28.144499999999958
2015-05-20  16:36,28.104237288135565
2015-05-20  16:37,28.136333333333294
2015-05-20  16:38,28.177166666666626
2015-05-20  16:39,28.19349999999996
2015-05-20  16:40,28.21799999999996
2015-05-20  16:41,28.209833333333293
2015-05-20  16:42,28.22616666666663
2015-05-20  16:43,28.21799999999996
2015-05-20  16:44,28.194745762711825
2015-05-20  16:45,28.152833333333295
2015-05-20  16:46,28.177166666666626
2015-05-20  16:47,28.160833333333294
2015-05-20  16:48,28.185333333333293
2015-05-20  16:49,28.144499999999958
2015-05-20  16:50,28.112166666666624
2015-05-20  16:51,28.152666666666626
2015-05-20  16:52,28.161525423728776
2015-05-20  16:53,28.152666666666626
2015-05-20  16:54,28.13649999999996
2015-05-20  16:55,28.136499999999963
2015-05-20  16:56,28.144499999999958
2015-05-20  16:57,28.104333333333305
2015-05-20  16:58,28.10416666666663
2015-05-20  16:59,28.096271186440653
2015-05-20  17:00,28.104333333333308
2015-05-20  17:01,28.104166666666625
2015-05-20  17:02,28.04799999999997
2015-05-20  17:03,28.072333333333308
2015-05-20  17:04,28.080333333333304
2015-05-20  17:05,27.919999999999984
2015-05-20  17:06,28.000333333333312
2015-05-20  17:07,27.98169491525422
2015-05-18  19:47,27.742857142857137
2015-05-18  22:30,27.043833333333357
2015-05-18  22:31,27.066949152542396
2015-05-18  22:32,27.027500000000025
2015-05-18  22:33,27.027500000000025
2015-05-18  22:34,27.06833333333336
2015-05-18  22:35,27.068333333333364
2015-05-18  22:36,27.035666666666692
2015-05-18  22:37,27.035666666666692
2015-05-18  22:38,27.06833333333336
2015-05-18  22:39,27.000508474576293
2015-05-18  22:40,27.043833333333357
2015-05-18  22:41,27.043833333333357
2015-05-18  22:42,27.084666666666692
2015-05-18  22:43,27.035666666666692
2015-05-18  22:44,27.043833333333357
2015-05-18  22:45,27.06833333333336
2015-05-18  22:46,27.060166666666692
2015-05-18  22:47,27.042033898305107
2015-05-18  22:48,27.076500000000024
2015-05-18  22:49,27.068333333333364
2015-05-18  22:50,27.011166666666693
2015-05-18  22:51,27.035666666666692
2015-05-18  22:52,27.035666666666692
2015-05-18  22:53,27.11733333333336
2015-05-18  22:54,27.043833333333357
2015-05-18  22:55,26.975593220339007
2015-05-18  22:56,26.970333333333357
2015-05-18  22:57,26.98666666666669
2015-05-18  22:58,27.003000000000025
2015-05-18  22:59,27.027500000000025
2015-05-18  23:00,27.01116666666669
2015-05-18  23:01,26.913166666666694
2015-05-18  23:02,26.970333333333357
2015-05-18  23:03,26.983898305084768
2015-05-18  23:04,27.003000000000025
2015-05-18  23:05,26.986666666666693
2015-05-18  23:06,27.00300000000003
2015-05-18  23:07,26.962166666666686
2015-05-18  23:08,27.003000000000025
2015-05-18  23:09,26.970333333333357
2015-05-18  23:10,26.986666666666693
2015-05-18  23:11,27.000508474576296
2015-05-18  23:12,26.93766666666669
2015-05-18  23:13,26.945833333333358
2015-05-18  23:14,26.945833333333358
2015-05-18  23:15,26.97850000000002
2015-05-18  23:16,27.003000000000025
2015-05-18  23:17,26.970333333333357
2015-05-18  23:18,26.970333333333357
2015-05-18  23:19,26.975593220339004
2015-05-18  23:20,26.97033333333336
2015-05-18  23:21,26.954000000000022
2015-05-18  23:22,26.986666666666693
2015-05-18  23:23,27.035666666666692
2015-05-18  23:24,27.02750000000002
2015-05-18  23:25,27.003000000000025
2015-05-18  23:26,26.98389830508477
2015-05-18  23:27,26.937666666666694
2015-05-18  23:28,26.929500000000026
2015-05-18  23:29,26.91316666666669
2015-05-18  23:30,26.994833333333357
2015-05-18  23:31,26.929500000000022
2015-05-18  23:32,26.929500000000022
2015-05-18  23:33,26.89683333333336
2015-05-18  23:34,26.90084745762714
2015-05-18  23:35,26.929500000000022
2015-05-18  23:36,26.98666666666669
2015-05-18  23:37,26.954000000000022
2015-05-18  23:38,26.945833333333358
2015-05-18  23:39,26.929500000000022
2015-05-18  23:40,26.93766666666669
2015-05-18  23:41,26.921333333333354
2015-05-18  23:42,27.000508474576296
2015-05-18  23:43,26.913166666666694
2015-05-18  23:44,26.945833333333358
2015-05-18  23:45,26.921333333333354
2015-05-18  23:46,26.921333333333354
2015-05-18  23:47,26.921333333333354
2015-05-18  23:48,26.905000000000026
2015-05-18  23:49,26.880500000000023
2015-05-18  23:50,26.86762711864409
2015-05-18  23:51,26.929500000000026
2015-05-18  23:52,26.89683333333336
2015-05-18  23:53,26.880500000000026
2015-05-18  23:54,26.807000000000023
2015-05-18  23:55,26.86416666666669
2015-05-18  23:56,26.864166666666687
2015-05-18  23:57,26.888666666666687
2015-05-18  23:58,26.92576271186443
2015-05-18  23:59,26.93766666666669
2015-05-19  00:00,26.87233333333336
2015-05-19  00:01,26.847833333333355
2015-05-19  00:02,26.83966666666669
2015-05-19  00:03,26.847833333333355
2015-05-19  00:04,26.872333333333355
2015-05-19  00:05,26.929500000000022
2015-05-19  00:06,26.859322033898327
2015-05-19  00:07,26.83150000000002
2015-05-19  00:08,26.91316666666669
2015-05-19  00:09,26.82333333333336
2015-05-19  00:10,26.847833333333355
2015-05-19  00:11,26.839666666666687
2015-05-19  00:12,26.864166666666687
2015-05-19  00:13,26.831500000000023
2015-05-19  00:14,26.81779661016951
2015-05-19  00:15,26.84783333333336
2015-05-19  00:16,26.847833333333355
2015-05-19  00:17,26.807000000000023
2015-05-19  00:18,26.831500000000023
2015-05-19  00:19,26.80700000000002
2015-05-19  00:20,26.839666666666687
2015-05-19  00:21,26.83966666666669
2015-05-19  00:22,26.817796610169516
2015-05-19  00:23,26.864166666666687
2015-05-19  00:24,26.774333333333352
